Product_ID;CurrencyKey;UnitCost_CNY;SCD_EffectiveDate;ETL_LoadID;ETL_CreateDate
"0303080308047";"23";"113.2191";"2016-10-01";"";"2019-04-16"
"0303080308048";"23";"96.5779";"2016-10-01";"";"2019-04-16"
"0303080308049";"23";"102.1497";"2016-10-01";"";"2019-04-16"
"0303080308050";"23";"95.315";"2016-10-01";"";"2019-04-16"
"0303080308051";"23";"94.464";"2016-10-01";"";"2019-04-16"
"0303080308052";"23";"45.0945";"2016-10-01";"";"2019-04-16"
"0303080308053";"23";"51.2613";"2016-10-01";"";"2019-04-16"
"0303080308054";"23";"64.0386";"2016-10-01";"";"2019-04-16"
"0303080308055";"23";"82.6836";"2016-10-01";"";"2019-04-16"
"0303080308056";"23";"81.6455";"2016-10-01";"";"2019-04-16"
"0303080308057";"23";"97.3354";"2016-10-01";"";"2019-04-16"
"0303080308058";"23";"110.4033";"2016-10-01";"";"2019-04-16"
"0303080308059";"23";"75.4051";"2016-10-01";"";"2019-04-16"
"0303080308060";"23";"58.6897";"2016-10-01";"";"2019-04-16"
"0303080308061";"23";"66.0106";"2016-10-01";"";"2019-04-16"
"0303080308062";"23";"84.4473";"2016-10-01";"";"2019-04-16"
"0303080308063";"23";"194.9952";"2016-10-01";"";"2019-04-16"
"0303080308064";"23";"60.2498";"2016-10-01";"";"2019-04-16"
"0303080308065";"23";"45.0945";"2016-10-01";"";"2019-04-16"
"0303080308066";"23";"49.0319";"2016-10-01";"";"2019-04-16"
"0303080308067";"23";"151.1073";"2016-10-01";"";"2019-04-16"
"0303080308068";"23";"68.1246";"2016-10-01";"";"2019-04-16"
"0303080308069";"23";"56.3867";"2016-10-01";"";"2019-04-16"
"0303080308070";"23";"49.0319";"2016-10-01";"";"2019-04-16"
"0303080308071";"23";"51.112";"2016-10-01";"";"2019-04-16"
"0303080308072";"23";"55.8832";"2016-10-01";"";"2019-04-16"
"0303080308073";"23";"32.465";"2016-10-01";"";"2019-04-16"
"0303080308074";"23";"43.5344";"2016-10-01";"";"2019-04-16"
"0303080308075";"23";"35.9567";"2016-10-01";"";"2019-04-16"
"0303080308076";"23";"39.2998";"2016-10-01";"";"2019-04-16"
"0303080308077";"23";"113.2191";"2016-10-01";"";"2019-04-16"
"0303080308078";"23";"96.5779";"2016-10-01";"";"2019-04-16"
"0303080308079";"23";"102.1497";"2016-10-01";"";"2019-04-16"
"0303080308080";"23";"95.315";"2016-10-01";"";"2019-04-16"
"0303080308081";"23";"94.464";"2016-10-01";"";"2019-04-16"
"0303080308082";"23";"45.0945";"2016-10-01";"";"2019-04-16"
"0303080308083";"23";"51.2613";"2016-10-01";"";"2019-04-16"
"0303080308084";"23";"64.0386";"2016-10-01";"";"2019-04-16"
"0303080308085";"23";"82.6836";"2016-10-01";"";"2019-04-16"
"0303080308086";"23";"81.6455";"2016-10-01";"";"2019-04-16"
"0303080308087";"23";"97.3354";"2016-10-01";"";"2019-04-16"
"0303080308088";"23";"110.4033";"2016-10-01";"";"2019-04-16"
"0303080308089";"23";"75.4051";"2016-10-01";"";"2019-04-16"
"0303080308090";"23";"58.6897";"2016-10-01";"";"2019-04-16"
"0303080308091";"23";"66.0106";"2016-10-01";"";"2019-04-16"
"0303080308092";"23";"84.4473";"2016-10-01";"";"2019-04-16"
"0303080308093";"23";"194.9952";"2016-10-01";"";"2019-04-16"
"0303080308094";"23";"60.2498";"2016-10-01";"";"2019-04-16"
"0303080308095";"23";"45.0945";"2016-10-01";"";"2019-04-16"
"0303080308096";"23";"57.1176";"2016-10-01";"";"2019-04-16"
"0303080308097";"23";"86.1102";"2016-10-01";"";"2019-04-16"
"0303080308098";"23";"135.1063";"2016-10-01";"";"2019-04-16"
"0303080308099";"23";"51.2613";"2016-10-01";"";"2019-04-16"
"0303080308100";"23";"101.8526";"2016-10-01";"";"2019-04-16"
"0303080308101";"23";"101.8526";"2016-10-01";"";"2019-04-16"
"0303080308102";"23";"101.8526";"2016-10-01";"";"2019-04-16"
"0303080308103";"23";"101.8526";"2016-10-01";"";"2019-04-16"
"0303080308104";"23";"59.0611";"2016-10-01";"";"2019-04-16"
"0303080308105";"23";"58.5338";"2016-10-01";"";"2019-04-16"
"0303080308106";"23";"59.0611";"2016-10-01";"";"2019-04-16"
"0303080308107";"23";"59.0611";"2016-10-01";"";"2019-04-16"
"0303080308108";"23";"563.2497";"2016-10-01";"";"2019-04-16"
"0303080308109";"23";"563.2497";"2016-10-01";"";"2019-04-16"
"0303080308110";"23";"563.2497";"2016-10-01";"";"2019-04-16"
"0303080308111";"23";"563.2497";"2016-10-01";"";"2019-04-16"
"0303080308112";"23";"440.6926";"2016-10-01";"";"2019-04-16"
"0303080308113";"23";"440.6926";"2016-10-01";"";"2019-04-16"
"0303080308114";"23";"440.6926";"2016-10-01";"";"2019-04-16"
"0303080308115";"23";"440.6926";"2016-10-01";"";"2019-04-16"
"0303080308116";"23";"101.3849";"2016-10-01";"";"2019-04-16"
"0303080308117";"23";"101.3849";"2016-10-01";"";"2019-04-16"
"0303080308118";"23";"101.3849";"2016-10-01";"";"2019-04-16"
"0303080308119";"23";"101.3849";"2016-10-01";"";"2019-04-16"
"0303080308120";"23";"101.3849";"2016-10-01";"";"2019-04-16"
"0303080308121";"23";"174.2117";"2016-10-01";"";"2019-04-16"
"0303080308122";"23";"174.2117";"2016-10-01";"";"2019-04-16"
"0303080308123";"23";"174.2117";"2016-10-01";"";"2019-04-16"
"0303080308124";"23";"237.0066";"2016-10-01";"";"2019-04-16"
"0303080308125";"23";"237.0066";"2016-10-01";"";"2019-04-16"
"0303080308126";"23";"232.7362";"2016-10-01";"";"2019-04-16"
"0303080308127";"23";"239.1418";"2016-10-01";"";"2019-04-16"
"0303080308128";"23";"79.4168";"2016-10-01";"";"2019-04-16"
"0303080308129";"23";"79.4168";"2016-10-01";"";"2019-04-16"
"0303080308130";"23";"79.4168";"2016-10-01";"";"2019-04-16"
"0303080308131";"23";"79.4168";"2016-10-01";"";"2019-04-16"
"0303080308132";"23";"311.3272";"2016-10-01";"";"2019-04-16"
"0303080308133";"23";"311.3272";"2016-10-01";"";"2019-04-16"
"0303080308134";"23";"311.3272";"2016-10-01";"";"2019-04-16"
"0303080308135";"23";"311.3272";"2016-10-01";"";"2019-04-16"
"0303080308136";"23";"311.3272";"2016-10-01";"";"2019-04-16"
"0303080308137";"23";"49.2547";"2016-10-01";"";"2019-04-16"
"0303080308138";"23";"49.2547";"2016-10-01";"";"2019-04-16"
"0303080308139";"23";"49.2547";"2016-10-01";"";"2019-04-16"
"0303080308140";"23";"49.2547";"2016-10-01";"";"2019-04-16"
"0303080308141";"23";"365.9282";"2016-10-01";"";"2019-04-16"
"0303080308142";"23";"365.9282";"2016-10-01";"";"2019-04-16"
"0303080308143";"23";"365.9282";"2016-10-01";"";"2019-04-16"
"0303080308144";"23";"365.9282";"2016-10-01";"";"2019-04-16"
"0303080308145";"23";"189.367";"2016-10-01";"";"2019-04-16"
"0303080308146";"23";"189.367";"2016-10-01";"";"2019-04-16"
"0303080308147";"23";"189.367";"2016-10-01";"";"2019-04-16"
"0303080308148";"23";"189.367";"2016-10-01";"";"2019-04-16"
"0303080308149";"23";"221.0958";"2016-10-01";"";"2019-04-16"
"0303080308150";"23";"221.0958";"2016-10-01";"";"2019-04-16"
"0303080308151";"23";"221.0958";"2016-10-01";"";"2019-04-16"
"0303080308152";"23";"221.0958";"2016-10-01";"";"2019-04-16"
"0303080308153";"23";"158.0907";"2016-10-01";"";"2019-04-16"
"0303080308154";"23";"158.0907";"2016-10-01";"";"2019-04-16"
"0303080308155";"23";"158.0907";"2016-10-01";"";"2019-04-16"
"0303080308156";"23";"158.0907";"2016-10-01";"";"2019-04-16"
"0303080308157";"23";"166.6341";"2016-10-01";"";"2019-04-16"
"0303080308158";"23";"166.6341";"2016-10-01";"";"2019-04-16"
"0303080308159";"23";"166.6341";"2016-10-01";"";"2019-04-16"
"0303080308160";"23";"166.6341";"2016-10-01";"";"2019-04-16"
"0303080308161";"23";"287.8022";"2016-10-01";"";"2019-04-16"
"0303080308162";"23";"287.8022";"2016-10-01";"";"2019-04-16"
"0303080308163";"23";"287.8022";"2016-10-01";"";"2019-04-16"
"0303080308164";"23";"287.8022";"2016-10-01";"";"2019-04-16"
"0303080308165";"23";"386.3117";"2016-10-01";"";"2019-04-16"
"0303080308166";"23";"386.3117";"2016-10-01";"";"2019-04-16"
"0303080308167";"23";"386.3117";"2016-10-01";"";"2019-04-16"
"0303080308168";"23";"386.3117";"2016-10-01";"";"2019-04-16"
"0303080308169";"23";"318.8465";"2016-10-01";"";"2019-04-16"
"0303080308170";"23";"318.8465";"2016-10-01";"";"2019-04-16"
"0303080308171";"23";"318.8465";"2016-10-01";"";"2019-04-16"
"0303080308172";"23";"318.8465";"2016-10-01";"";"2019-04-16"
"0303080308173";"23";"428.816";"2016-10-01";"";"2019-04-16"
"0303080308174";"23";"428.816";"2016-10-01";"";"2019-04-16"
"0303080308175";"23";"428.816";"2016-10-01";"";"2019-04-16"
"0303080308176";"23";"428.816";"2016-10-01";"";"2019-04-16"
"0303080308177";"23";"3.566";"2016-10-01";"";"2019-04-16"
"0303080308178";"23";"3.566";"2016-10-01";"";"2019-04-16"
"0303080308179";"23";"3.566";"2016-10-01";"";"2019-04-16"
"0303080308180";"23";"3.566";"2016-10-01";"";"2019-04-16"
"0303080308181";"23";"7.4364";"2016-10-01";"";"2019-04-16"
"0303080308182";"23";"7.4364";"2016-10-01";"";"2019-04-16"
"0303080308183";"23";"7.4364";"2016-10-01";"";"2019-04-16"
"0303080308184";"23";"7.4364";"2016-10-01";"";"2019-04-16"
"0303080308185";"23";"128.7458";"2016-10-01";"";"2019-04-16"
"0303080308186";"23";"128.7458";"2016-10-01";"";"2019-04-16"
"0303080308187";"23";"128.7458";"2016-10-01";"";"2019-04-16"
"0303080308188";"23";"128.7458";"2016-10-01";"";"2019-04-16"
"0303080308189";"23";"208.3112";"2016-10-01";"";"2019-04-16"
"0303080308190";"23";"208.3112";"2016-10-01";"";"2019-04-16"
"0303080308191";"23";"208.3112";"2016-10-01";"";"2019-04-16"
"0303080308192";"23";"269.8982";"2016-10-01";"";"2019-04-16"
"0303080308193";"23";"269.8982";"2016-10-01";"";"2019-04-16"
"0303080308194";"23";"269.8982";"2016-10-01";"";"2019-04-16"
"0303080308195";"23";"269.8982";"2016-10-01";"";"2019-04-16"
"0303080308196";"23";"371.5975";"2016-10-01";"";"2019-04-16"
"0303080308197";"23";"371.5975";"2016-10-01";"";"2019-04-16"
"0303080308198";"23";"371.5975";"2016-10-01";"";"2019-04-16"
"0303080308199";"23";"159.0564";"2016-10-01";"";"2019-04-16"
"0303080308200";"23";"159.0564";"2016-10-01";"";"2019-04-16"
"0303080308201";"23";"159.0564";"2016-10-01";"";"2019-04-16"
"0404010401002";"23";"487.8552";"2016-10-01";"";"2019-04-16"
"0404010401003";"23";"505.6226";"2016-10-01";"";"2019-04-16"
"0404010401004";"23";"563.718";"2016-10-01";"";"2019-04-16"
"0404010401005";"23";"642.2433";"2016-10-01";"";"2019-04-16"
"0404010401006";"23";"659.6273";"2016-10-01";"";"2019-04-16"
"0404010401007";"23";"707.4122";"2016-10-01";"";"2019-04-16"
"0404010401008";"23";"1064.289";"2016-10-01";"";"2019-04-16"
"0404010401009";"23";"630.2825";"2016-10-01";"";"2019-04-16"
"0404010401010";"23";"643.952";"2016-10-01";"";"2019-04-16"
"0404010401011";"23";"638.5287";"2016-10-01";"";"2019-04-16"
"0404010401012";"23";"672.7025";"2016-10-01";"";"2019-04-16"
"0404010401013";"23";"676.417";"2016-10-01";"";"2019-04-16"
"0404010401014";"23";"568.5469";"2016-10-01";"";"2019-04-16"
"0404010401015";"23";"440.6926";"2016-10-01";"";"2019-04-16"
"0404010401016";"23";"487.8552";"2016-10-01";"";"2019-04-16"
"0404010401017";"23";"505.6226";"2016-10-01";"";"2019-04-16"
"0404010401018";"23";"548.6184";"2016-10-01";"";"2019-04-16"
"0404010401019";"23";"642.2433";"2016-10-01";"";"2019-04-16"
"0404010401020";"23";"653.7378";"2016-10-01";"";"2019-04-16"
"0404010401021";"23";"713.7852";"2016-10-01";"";"2019-04-16"
"0404010401022";"23";"1054.7863";"2016-10-01";"";"2019-04-16"
"0404010401023";"23";"613.3999";"2016-10-01";"";"2019-04-16"
"0404010401024";"23";"643.952";"2016-10-01";"";"2019-04-16"
"0404010401025";"23";"638.5287";"2016-10-01";"";"2019-04-16"
"0404010401026";"23";"654.6837";"2016-10-01";"";"2019-04-16"
"0404010401027";"23";"676.417";"2016-10-01";"";"2019-04-16"
"0404010401028";"23";"568.5469";"2016-10-01";"";"2019-04-16"
"0404010401029";"23";"440.6926";"2016-10-01";"";"2019-04-16"
"0404010401030";"23";"492.2503";"2016-10-01";"";"2019-04-16"
"0404010401031";"23";"505.6226";"2016-10-01";"";"2019-04-16"
"0404010401032";"23";"563.718";"2016-10-01";"";"2019-04-16"
"0404010401033";"23";"642.2433";"2016-10-01";"";"2019-04-16"
"0404010401034";"23";"659.6273";"2016-10-01";"";"2019-04-16"
"0404010401035";"23";"713.7852";"2016-10-01";"";"2019-04-16"
"0404010401036";"23";"1064.289";"2016-10-01";"";"2019-04-16"
"0404010401037";"23";"630.2825";"2016-10-01";"";"2019-04-16"
"0404010401038";"23";"643.952";"2016-10-01";"";"2019-04-16"
"0404010401039";"23";"638.5287";"2016-10-01";"";"2019-04-16"
"0404010401040";"23";"666.6962";"2016-10-01";"";"2019-04-16"
"0404010401041";"23";"676.417";"2016-10-01";"";"2019-04-16"
"0404010401042";"23";"568.5469";"2016-10-01";"";"2019-04-16"
"0404010401043";"23";"440.6926";"2016-10-01";"";"2019-04-16"
"0404010401044";"23";"492.2503";"2016-10-01";"";"2019-04-16"
"0404010401045";"23";"505.6226";"2016-10-01";"";"2019-04-16"
"0404010401046";"23";"563.718";"2016-10-01";"";"2019-04-16"
"0404010401047";"23";"642.2433";"2016-10-01";"";"2019-04-16"
"0404010401048";"23";"659.6273";"2016-10-01";"";"2019-04-16"
"0404010401049";"23";"707.4122";"2016-10-01";"";"2019-04-16"
"0404010401050";"23";"1064.289";"2016-10-01";"";"2019-04-16"
"0404010401051";"23";"613.3999";"2016-10-01";"";"2019-04-16"
"0404010401052";"23";"643.952";"2016-10-01";"";"2019-04-16"
"0404010401053";"23";"632.8276";"2016-10-01";"";"2019-04-16"
"0404010401054";"23";"672.7025";"2016-10-01";"";"2019-04-16"
"0404010401055";"23";"670.3776";"2016-10-01";"";"2019-04-16"
"0404010401056";"23";"553.3179";"2016-10-01";"";"2019-04-16"
"0404010401057";"23";"440.6926";"2016-10-01";"";"2019-04-16"
"0404010401058";"23";"492.2503";"2016-10-01";"";"2019-04-16"
"0404010401059";"23";"492.0792";"2016-10-01";"";"2019-04-16"
"0404010401060";"23";"563.718";"2016-10-01";"";"2019-04-16"
"0404010401061";"23";"642.2433";"2016-10-01";"";"2019-04-16"
"0404010401062";"23";"659.6273";"2016-10-01";"";"2019-04-16"
"0404010401063";"23";"713.7852";"2016-10-01";"";"2019-04-16"
"0404010401064";"23";"1064.289";"2016-10-01";"";"2019-04-16"
"0404010401065";"23";"630.2825";"2016-10-01";"";"2019-04-16"
"0404010401066";"23";"643.952";"2016-10-01";"";"2019-04-16"
"0404010401067";"23";"638.5287";"2016-10-01";"";"2019-04-16"
"0404010401068";"23";"672.7025";"2016-10-01";"";"2019-04-16"
"0404010401069";"23";"676.417";"2016-10-01";"";"2019-04-16"
"0404010401070";"23";"568.5469";"2016-10-01";"";"2019-04-16"
"0404010401071";"23";"440.6926";"2016-10-01";"";"2019-04-16"
"0404010401072";"23";"492.2503";"2016-10-01";"";"2019-04-16"
"0404010401073";"23";"501.1082";"2016-10-01";"";"2019-04-16"
"0404010401074";"23";"563.718";"2016-10-01";"";"2019-04-16"
"0404010401075";"23";"642.2433";"2016-10-01";"";"2019-04-16"
"0404010401076";"23";"659.6273";"2016-10-01";"";"2019-04-16"
"0404010401077";"23";"713.7852";"2016-10-01";"";"2019-04-16"
"0404010401078";"23";"1064.289";"2016-10-01";"";"2019-04-16"
"0404010401079";"23";"630.2825";"2016-10-01";"";"2019-04-16"
"0404010401080";"23";"643.952";"2016-10-01";"";"2019-04-16"
"0404010401081";"23";"638.5287";"2016-10-01";"";"2019-04-16"
"0404010401082";"23";"666.6962";"2016-10-01";"";"2019-04-16"
"0404010401083";"23";"676.417";"2016-10-01";"";"2019-04-16"
"0404010401084";"23";"553.3179";"2016-10-01";"";"2019-04-16"
"0404010401085";"23";"440.6926";"2016-10-01";"";"2019-04-16"
"0404010401086";"23";"487.8552";"2016-10-01";"";"2019-04-16"
"0404010401087";"23";"505.6226";"2016-10-01";"";"2019-04-16"
"0404010401088";"23";"558.6848";"2016-10-01";"";"2019-04-16"
"0404010401089";"23";"625.0403";"2016-10-01";"";"2019-04-16"
"0404010401090";"23";"659.6273";"2016-10-01";"";"2019-04-16"
"0404010401091";"23";"713.7852";"2016-10-01";"";"2019-04-16"
"0404010401092";"23";"1064.289";"2016-10-01";"";"2019-04-16"
"0404010401093";"23";"630.2825";"2016-10-01";"";"2019-04-16"
"0404010401094";"23";"643.952";"2016-10-01";"";"2019-04-16"
"0404010401095";"23";"638.5287";"2016-10-01";"";"2019-04-16"
"0404010401096";"23";"672.7025";"2016-10-01";"";"2019-04-16"
"0404010401097";"23";"676.417";"2016-10-01";"";"2019-04-16"
"0404010401098";"23";"568.5469";"2016-10-01";"";"2019-04-16"
"0404010401099";"23";"676.417";"2016-10-01";"";"2019-04-16"
"0404010401100";"23";"568.5469";"2016-10-01";"";"2019-04-16"
"0404020402001";"23";"1543.3154";"2016-10-01";"";"2019-04-16"
"0404020402002";"23";"1447.3318";"2016-10-01";"";"2019-04-16"
"0404020402003";"23";"1065.9233";"2016-10-01";"";"2019-04-16"
"0404020402004";"23";"1154.7007";"2016-10-01";"";"2019-04-16"
"0404020402005";"23";"1050.9908";"2016-10-01";"";"2019-04-16"
"0404020402006";"23";"1434.4092";"2016-10-01";"";"2019-04-16"
"0404020402007";"23";"1065.9233";"2016-10-01";"";"2019-04-16"
"0404020402008";"23";"1154.7007";"2016-10-01";"";"2019-04-16"
"0404020402009";"23";"1543.3154";"2016-10-01";"";"2019-04-16"
"0404020402010";"23";"1447.3318";"2016-10-01";"";"2019-04-16"
"0404020402011";"23";"1065.9233";"2016-10-01";"";"2019-04-16"
"0404020402012";"23";"1154.7007";"2016-10-01";"";"2019-04-16"
"0404020402013";"23";"1543.3154";"2016-10-01";"";"2019-04-16"
"0404020402014";"23";"1447.3318";"2016-10-01";"";"2019-04-16"
"0404020402015";"23";"1056.4061";"2016-10-01";"";"2019-04-16"
"0404020402016";"23";"1154.7007";"2016-10-01";"";"2019-04-16"
"0404020402017";"23";"1501.9766";"2016-10-01";"";"2019-04-16"
"0404020402018";"23";"1447.3318";"2016-10-01";"";"2019-04-16"
"0404020402019";"23";"1056.4061";"2016-10-01";"";"2019-04-16"
"0404020402020";"23";"1154.7007";"2016-10-01";"";"2019-04-16"
"0404020402021";"23";"1529.5358";"2016-10-01";"";"2019-04-16"
"0404020402022";"23";"1408.564";"2016-10-01";"";"2019-04-16"
"0404020402023";"23";"1065.9233";"2016-10-01";"";"2019-04-16"
"0404020402024";"23";"1154.7007";"2016-10-01";"";"2019-04-16"
"0404020402025";"23";"1022.8393";"2016-10-01";"";"2019-04-16"
"0404020402026";"23";"1447.3318";"2016-10-01";"";"2019-04-16"
"0404020402027";"23";"1065.9233";"2016-10-01";"";"2019-04-16"
"0404020402028";"23";"1154.7007";"2016-10-01";"";"2019-04-16"
"0404020402029";"23";"1050.9908";"2016-10-01";"";"2019-04-16"
"0404020402030";"23";"1447.3318";"2016-10-01";"";"2019-04-16"
"0404020402031";"23";"1065.9233";"2016-10-01";"";"2019-04-16"
"0404020402032";"23";"1154.7007";"2016-10-01";"";"2019-04-16"
"0404020402033";"23";"1567.9056";"2016-10-01";"";"2019-04-16"
"0404020402034";"23";"1398.0771";"2016-10-01";"";"2019-04-16"
"0404020402035";"23";"1072.758";"2016-10-01";"";"2019-04-16"
"0404020402036";"23";"1223.0481";"2016-10-01";"";"2019-04-16"
"0404020402037";"23";"1590.0443";"2016-10-01";"";"2019-04-16"
"0404020402038";"23";"1398.0771";"2016-10-01";"";"2019-04-16"
"0404020402039";"23";"1029.3112";"2016-10-01";"";"2019-04-16"
"0404020402040";"23";"1223.0481";"2016-10-01";"";"2019-04-16"
"0404020402041";"23";"1590.0443";"2016-10-01";"";"2019-04-16"
"0404020402042";"23";"1398.0771";"2016-10-01";"";"2019-04-16"
"0404020402043";"23";"1038.5844";"2016-10-01";"";"2019-04-16"
"0404020402044";"23";"1223.0481";"2016-10-01";"";"2019-04-16"
"0404020402045";"23";"1656.5345";"2016-10-01";"";"2019-04-16"
"0404020402046";"23";"1398.0771";"2016-10-01";"";"2019-04-16"
"0404020402047";"23";"1134.2708";"2016-10-01";"";"2019-04-16"
"0404020402048";"23";"1212.128";"2016-10-01";"";"2019-04-16"
"0404020402049";"23";"1656.5345";"2016-10-01";"";"2019-04-16"
"0404020402050";"23";"1360.6285";"2016-10-01";"";"2019-04-16"
"0404020402051";"23";"1134.2708";"2016-10-01";"";"2019-04-16"
"0404020402052";"23";"1212.128";"2016-10-01";"";"2019-04-16"
"0404020402053";"23";"1555.5734";"2016-10-01";"";"2019-04-16"
"0404020402054";"23";"1385.5942";"2016-10-01";"";"2019-04-16"
"0404020402055";"23";"1140.4004";"2016-10-01";"";"2019-04-16"
"0404020402056";"23";"1223.0481";"2016-10-01";"";"2019-04-16"
"0404020402057";"23";"1555.5734";"2016-10-01";"";"2019-04-16"
"0404020402058";"23";"1360.6285";"2016-10-01";"";"2019-04-16"
"0404020402059";"23";"1171.7875";"2016-10-01";"";"2019-04-16"
"0404020402060";"23";"1223.0481";"2016-10-01";"";"2019-04-16"
"0404020402061";"23";"1050.9908";"2016-10-01";"";"2019-04-16"
"0404020402062";"23";"1398.0771";"2016-10-01";"";"2019-04-16"
"0404020402063";"23";"1100.097";"2016-10-01";"";"2019-04-16"
"0404020402064";"23";"1223.0481";"2016-10-01";"";"2019-04-16"
"0404020402065";"23";"1548.2186";"2016-10-01";"";"2019-04-16"
"0404020402066";"23";"1073.6495";"2016-10-01";"";"2019-04-16"
"0404020402067";"23";"1031.7495";"2016-10-01";"";"2019-04-16"
"0404020402068";"23";"1120.6012";"2016-10-01";"";"2019-04-16"
"0404020402069";"23";"1587.5927";"2016-10-01";"";"2019-04-16"
"0404020402070";"23";"1073.6495";"2016-10-01";"";"2019-04-16"
"0404020402071";"23";"1141.0312";"2016-10-01";"";"2019-04-16"
"0404020402072";"23";"1110.596";"2016-10-01";"";"2019-04-16"
"0404020402073";"23";"1587.5927";"2016-10-01";"";"2019-04-16"
"0404020402074";"23";"1073.6495";"2016-10-01";"";"2019-04-16"
"0404020402075";"23";"1141.0312";"2016-10-01";"";"2019-04-16"
"0404020402076";"23";"1120.6012";"2016-10-01";"";"2019-04-16"
"0404020402077";"23";"1617.1604";"2016-10-01";"";"2019-04-16"
"0404020402078";"23";"1073.6495";"2016-10-01";"";"2019-04-16"
"0404020402079";"23";"1134.2708";"2016-10-01";"";"2019-04-16"
"0404020402080";"23";"1120.6012";"2016-10-01";"";"2019-04-16"
"0404020402081";"23";"1602.7216";"2016-10-01";"";"2019-04-16"
"0404020402082";"23";"1073.6495";"2016-10-01";"";"2019-04-16"
"0404020402083";"23";"1103.8885";"2016-10-01";"";"2019-04-16"
"0404020402084";"23";"1120.6012";"2016-10-01";"";"2019-04-16"
"0404020402085";"23";"1529.5358";"2016-10-01";"";"2019-04-16"
"0404020402086";"23";"1073.6495";"2016-10-01";"";"2019-04-16"
"0404020402087";"23";"1080.1141";"2016-10-01";"";"2019-04-16"
"0404020402088";"23";"1090.5851";"2016-10-01";"";"2019-04-16"
"0404020402089";"23";"1543.3154";"2016-10-01";"";"2019-04-16"
"0404020402090";"23";"1073.6495";"2016-10-01";"";"2019-04-16"
"0404020402091";"23";"1060.6526";"2016-10-01";"";"2019-04-16"
"0404020402092";"23";"1120.6012";"2016-10-01";"";"2019-04-16"
"0404020402093";"23";"1182.7083";"2016-10-01";"";"2019-04-16"
"0404020402094";"23";"1073.6495";"2016-10-01";"";"2019-04-16"
"0404020402095";"23";"1338.8674";"2016-10-01";"";"2019-04-16"
"0404020402096";"23";"1120.6012";"2016-10-01";"";"2019-04-16"
"0404020402097";"23";"1182.7083";"2016-10-01";"";"2019-04-16"
"0404020402098";"23";"1073.6495";"2016-10-01";"";"2019-04-16"
"0404020402099";"23";"1338.8674";"2016-10-01";"";"2019-04-16"
"0404020402100";"23";"1120.6012";"2016-10-01";"";"2019-04-16"
"0404050405001";"23";"2049.8296";"2016-10-01";"";"2019-04-16"
"0404050405002";"23";"1933.6389";"2016-10-01";"";"2019-04-16"
"0404050405003";"23";"2162.5286";"2016-10-01";"";"2019-04-16"
"0404050405004";"23";"2237.7107";"2016-10-01";"";"2019-04-16"
"0404050405005";"23";"1598.3647";"2016-10-01";"";"2019-04-16"
"0404050405006";"23";"1636.253";"2016-10-01";"";"2019-04-16"
"0404050405007";"23";"1556.6877";"2016-10-01";"";"2019-04-16"
"0404050405008";"23";"1552.8989";"2016-10-01";"";"2019-04-16"
"0404050405009";"23";"2461.4001";"2016-10-01";"";"2019-04-16"
"0404050405010";"23";"2458.9485";"2016-10-01";"";"2019-04-16"
"0404050405011";"23";"2456.4968";"2016-10-01";"";"2019-04-16"
"0404050405012";"23";"2412.1455";"2016-10-01";"";"2019-04-16"
"0404050405013";"23";"3938.2253";"2016-10-01";"";"2019-04-16"
"0404050405014";"23";"3889.045";"2016-10-01";"";"2019-04-16"
"0404050405015";"23";"3839.7903";"2016-10-01";"";"2019-04-16"
"0404050405016";"23";"3741.355";"2016-10-01";"";"2019-04-16"
"0404050405017";"23";"3040.5706";"2016-10-01";"";"2019-04-16"
"0404050405018";"23";"3006.397";"2016-10-01";"";"2019-04-16"
"0404050405019";"23";"2938.0493";"2016-10-01";"";"2019-04-16"
"0404050405020";"23";"2903.8757";"2016-10-01";"";"2019-04-16"
"0404050405021";"23";"681.7659";"2016-10-01";"";"2019-04-16"
"0404050405022";"23";"643.8777";"2016-10-01";"";"2019-04-16"
"0404050405023";"23";"624.9335";"2016-10-01";"";"2019-04-16"
"0404050405024";"23";"605.9894";"2016-10-01";"";"2019-04-16"
"0404050405025";"23";"2049.8296";"2016-10-01";"";"2019-04-16"
"0404050405026";"23";"1933.6389";"2016-10-01";"";"2019-04-16"
"0404050405027";"23";"2162.5286";"2016-10-01";"";"2019-04-16"
"0404050405028";"23";"2237.7107";"2016-10-01";"";"2019-04-16"
"0404050405029";"23";"1598.3647";"2016-10-01";"";"2019-04-16"
"0404050405030";"23";"1636.253";"2016-10-01";"";"2019-04-16"
"0404050405031";"23";"1556.6877";"2016-10-01";"";"2019-04-16"
"0404050405032";"23";"1552.8989";"2016-10-01";"";"2019-04-16"
"0404050405033";"23";"2461.4001";"2016-10-01";"";"2019-04-16"
"0404050405034";"23";"2458.9485";"2016-10-01";"";"2019-04-16"
"0404050405035";"23";"2456.4968";"2016-10-01";"";"2019-04-16"
"0404050405036";"23";"2412.1455";"2016-10-01";"";"2019-04-16"
"0404050405037";"23";"3938.2253";"2016-10-01";"";"2019-04-16"
"0404050405038";"23";"3889.045";"2016-10-01";"";"2019-04-16"
"0404050405039";"23";"3839.7903";"2016-10-01";"";"2019-04-16"
"0404050405040";"23";"3741.355";"2016-10-01";"";"2019-04-16"
"0404050405041";"23";"3040.5706";"2016-10-01";"";"2019-04-16"
