Brand_ID	CurrencyKey	UnitCost_EUR	SCD_EffectiveDate	ETL_LoadID	ETL_CreateDate
fabrk0000138	7	85.328	10-01-2016		12-01-2018
fabrk0000139	7	69.6074	10-01-2014		12-01-2018
fabrk0000139	7	79.8883	10-01-2015		12-01-2018
fabrk0000139	7	80.2471	10-01-2016		12-01-2018
ctoso0000550	7	22.0272	10-01-2014		12-01-2018
ctoso0000550	7	25.2806	10-01-2015		12-01-2018
ctoso0000550	7	25.3942	10-01-2016		12-01-2018
ctoso0000551	7	22.0272	10-01-2014		12-01-2018
ctoso0000551	7	25.2806	10-01-2015		12-01-2018
ctoso0000551	7	25.3942	10-01-2016		12-01-2018
ctoso0000552	7	22.0272	10-01-2014		12-01-2018
ctoso0000552	7	25.2806	10-01-2015		12-01-2018
ctoso0000552	7	25.3942	10-01-2016		12-01-2018
ctoso0000553	7	26.4258	10-01-2014		12-01-2018
ctoso0000553	7	30.3288	10-01-2015		12-01-2018
ctoso0000553	7	30.465	10-01-2016		12-01-2018
ctoso0000554	7	26.4258	10-01-2014		12-01-2018
ctoso0000554	7	30.3288	10-01-2015		12-01-2018
ctoso0000554	7	30.465	10-01-2016		12-01-2018
ctoso0000555	7	26.4258	10-01-2014		12-01-2018
ctoso0000555	7	30.3288	10-01-2015		12-01-2018
ctoso0000555	7	30.465	10-01-2016		12-01-2018
ctoso0000556	7	8.8057	10-01-2014		12-01-2018
ctoso0000556	7	10.1063	10-01-2015		12-01-2018
ctoso0000556	7	10.1517	10-01-2016		12-01-2018
ctoso0000557	7	8.8057	10-01-2014		12-01-2018
ctoso0000557	7	10.1063	10-01-2015		12-01-2018
ctoso0000557	7	10.1517	10-01-2016		12-01-2018
ctoso0000558	7	8.8057	10-01-2014		12-01-2018
ctoso0000558	7	10.1063	10-01-2015		12-01-2018
ctoso0000558	7	10.1517	10-01-2016		12-01-2018
ctoso0000559	7	8.8057	10-01-2014		12-01-2018
ctoso0000559	7	10.1063	10-01-2015		12-01-2018
ctoso0000559	7	10.1517	10-01-2016		12-01-2018
ctoso0000560	7	17.4584	10-01-2014		12-01-2018
ctoso0000560	7	19.8581	10-01-2015		12-01-2018
ctoso0000560	7	20.132	10-01-2016		12-01-2018
ctoso0000561	7	17.4584	10-01-2014		12-01-2018
ctoso0000561	7	19.8581	10-01-2015		12-01-2018
ctoso0000561	7	20.132	10-01-2016		12-01-2018
ctoso0000562	7	17.4584	10-01-2014		12-01-2018
ctoso0000562	7	19.8581	10-01-2015		12-01-2018
ctoso0000562	7	20.132	10-01-2016		12-01-2018
ctoso0000563	7	16.2979	10-01-2014		12-01-2018
ctoso0000563	7	18.7051	10-01-2015		12-01-2018
ctoso0000563	7	18.7891	10-01-2016		12-01-2018
ctoso0000564	7	16.2979	10-01-2014		12-01-2018
ctoso0000564	7	18.7051	10-01-2015		12-01-2018
ctoso0000564	7	18.7891	10-01-2016		12-01-2018
ctoso0000565	7	16.2979	10-01-2014		12-01-2018
ctoso0000565	7	18.7051	10-01-2015		12-01-2018
ctoso0000565	7	18.7891	10-01-2016		12-01-2018
ctoso0000566	7	29.1357	10-01-2014		12-01-2018
ctoso0000566	7	34.4305	10-01-2015		12-01-2018
ctoso0000566	7	34.5937	10-01-2016		12-01-2018
ctoso0000567	7	29.1357	10-01-2014		12-01-2018
ctoso0000567	7	34.4305	10-01-2015		12-01-2018
ctoso0000567	7	34.5937	10-01-2016		12-01-2018
ctoso0000568	7	29.1357	10-01-2014		12-01-2018
ctoso0000568	7	34.4305	10-01-2015		12-01-2018
ctoso0000568	7	34.5937	10-01-2016		12-01-2018
ctoso0000569	7	22.01	10-01-2014		12-01-2018
ctoso0000569	7	25.2608	10-01-2015		12-01-2018
ctoso0000569	7	25.3742	10-01-2016		12-01-2018
ctoso0000570	7	22.01	10-01-2014		12-01-2018
ctoso0000570	7	25.2608	10-01-2015		12-01-2018
ctoso0000570	7	25.3742	10-01-2016		12-01-2018
ctoso0000571	7	22.01	10-01-2014		12-01-2018
ctoso0000571	7	25.2608	10-01-2015		12-01-2018
ctoso0000571	7	25.3742	10-01-2016		12-01-2018
ctoso0000572	7	22.01	10-01-2014		12-01-2018
ctoso0000572	7	25.2608	10-01-2015		12-01-2018
ctoso0000572	7	25.3742	10-01-2016		12-01-2018
ctoso0000573	7	3.0591	10-01-2014		12-01-2018
ctoso0000573	7	3.5109	10-01-2015		12-01-2018
ctoso0000573	7	3.5267	10-01-2016		12-01-2018
ctoso0000574	7	3.0591	10-01-2014		12-01-2018
ctoso0000574	7	3.5109	10-01-2015		12-01-2018
ctoso0000574	7	3.5267	10-01-2016		12-01-2018
ctoso0000575	7	3.0591	10-01-2014		12-01-2018
ctoso0000575	7	3.5109	10-01-2015		12-01-2018
ctoso0000575	7	3.5267	10-01-2016		12-01-2018
ctoso0000576	7	3.0591	10-01-2014		12-01-2018
ctoso0000576	7	3.5109	10-01-2015		12-01-2018
ctoso0000576	7	3.5267	10-01-2016		12-01-2018
ctoso0000577	7	22.7584	10-01-2014		12-01-2018
ctoso0000577	7	25.8867	10-01-2015		12-01-2018
ctoso0000577	7	26.2436	10-01-2016		12-01-2018
ctoso0000578	7	22.7584	10-01-2014		12-01-2018
ctoso0000578	7	25.8867	10-01-2015		12-01-2018
ctoso0000578	7	26.2436	10-01-2016		12-01-2018
ctoso0000579	7	22.7584	10-01-2014		12-01-2018
ctoso0000579	7	25.8867	10-01-2015		12-01-2018
ctoso0000579	7	26.2436	10-01-2016		12-01-2018
ctoso0000580	7	22.7584	10-01-2014		12-01-2018
ctoso0000580	7	25.8867	10-01-2015		12-01-2018
ctoso0000580	7	26.2436	10-01-2016		12-01-2018
ctoso0000581	7	6.2387	10-01-2014		12-01-2018
ctoso0000581	7	7.3724	10-01-2015		12-01-2018
ctoso0000581	7	7.4074	10-01-2016		12-01-2018
ctoso0000582	7	6.2387	10-01-2014		12-01-2018
ctoso0000582	7	7.3724	10-01-2015		12-01-2018
ctoso0000582	7	7.4074	10-01-2016		12-01-2018
ctoso0000583	7	6.2387	10-01-2014		12-01-2018
ctoso0000583	7	7.3724	10-01-2015		12-01-2018
ctoso0000583	7	7.4074	10-01-2016		12-01-2018
ctoso0000584	7	6.2387	10-01-2014		12-01-2018
ctoso0000584	7	7.3724	10-01-2015		12-01-2018
ctoso0000584	7	7.4074	10-01-2016		12-01-2018
ctoso0000585	7	11.0093	10-01-2014		12-01-2018
ctoso0000585	7	12.6353	10-01-2015		12-01-2018
ctoso0000585	7	12.6921	10-01-2016		12-01-2018
ctoso0000586	7	11.0093	10-01-2014		12-01-2018
ctoso0000586	7	12.6353	10-01-2015		12-01-2018
ctoso0000586	7	12.6921	10-01-2016		12-01-2018
ctoso0000587	7	11.0093	10-01-2014		12-01-2018
ctoso0000587	7	12.6353	10-01-2015		12-01-2018
ctoso0000587	7	12.6921	10-01-2016		12-01-2018
ctoso0000588	7	11.0093	10-01-2014		12-01-2018
ctoso0000588	7	12.6353	10-01-2015		12-01-2018
ctoso0000588	7	12.6921	10-01-2016		12-01-2018
ctoso0000589	7	34.3587	10-01-2014		12-01-2018
ctoso0000589	7	39.4334	10-01-2015		12-01-2018
ctoso0000589	7	39.6105	10-01-2016		12-01-2018
ctoso0000590	7	34.3587	10-01-2014		12-01-2018
ctoso0000590	7	39.4334	10-01-2015		12-01-2018
ctoso0000590	7	39.6105	10-01-2016		12-01-2018
ctoso0000591	7	34.3587	10-01-2014		12-01-2018
ctoso0000591	7	39.4334	10-01-2015		12-01-2018
ctoso0000591	7	39.6105	10-01-2016		12-01-2018
ctoso0000592	7	34.3587	10-01-2014		12-01-2018
ctoso0000592	7	39.4334	10-01-2015		12-01-2018
ctoso0000592	7	39.6105	10-01-2016		12-01-2018
ctoso0000593	7	99.1741	10-01-2014		12-01-2018
ctoso0000593	7	117.1968	10-01-2015		12-01-2018
ctoso0000593	7	117.7525	10-01-2016		12-01-2018
ctoso0000594	7	99.1741	10-01-2014		12-01-2018
ctoso0000594	7	117.1968	10-01-2015		12-01-2018
ctoso0000594	7	117.7525	10-01-2016		12-01-2018
ctoso0000595	7	99.1741	10-01-2014		12-01-2018
ctoso0000595	7	117.1968	10-01-2015		12-01-2018
ctoso0000595	7	117.7525	10-01-2016		12-01-2018
ctoso0000596	7	170.3589	10-01-2014		12-01-2018
ctoso0000596	7	195.5205	10-01-2015		12-01-2018
ctoso0000596	7	196.3988	10-01-2016		12-01-2018
ctoso0000597	7	160.9814	10-01-2014		12-01-2018
ctoso0000597	7	190.2362	10-01-2015		12-01-2018
ctoso0000597	7	191.1381	10-01-2016		12-01-2018
ctoso0000598	7	160.9814	10-01-2014		12-01-2018
ctoso0000598	7	190.2362	10-01-2015		12-01-2018
ctoso0000598	7	191.1381	10-01-2016		12-01-2018
ctoso0000599	7	9.9377	10-01-2014		12-01-2018
ctoso0000599	7	11.4055	10-01-2015		12-01-2018
ctoso0000599	7	11.4568	10-01-2016		12-01-2018
ctoso0000600	7	9.9377	10-01-2014		12-01-2018
ctoso0000600	7	11.4055	10-01-2015		12-01-2018
ctoso0000600	7	11.4568	10-01-2016		12-01-2018
ctoso0000601	7	9.9377	10-01-2014		12-01-2018
ctoso0000601	7	11.4055	10-01-2015		12-01-2018
ctoso0000601	7	11.4568	10-01-2016		12-01-2018
ctoso0000602	7	9.9377	10-01-2014		12-01-2018
ctoso0000602	7	11.4055	10-01-2015		12-01-2018
ctoso0000602	7	11.4568	10-01-2016		12-01-2018
ctoso0000603	7	37.7548	10-01-2014		12-01-2018
ctoso0000603	7	43.3311	10-01-2015		12-01-2018
ctoso0000603	7	43.5257	10-01-2016		12-01-2018
ctoso0000604	7	37.7548	10-01-2014		12-01-2018
ctoso0000604	7	43.3311	10-01-2015		12-01-2018
ctoso0000604	7	43.5257	10-01-2016		12-01-2018
ctoso0000605	7	37.7548	10-01-2014		12-01-2018
ctoso0000605	7	43.3311	10-01-2015		12-01-2018
ctoso0000605	7	43.5257	10-01-2016		12-01-2018
ctoso0000606	7	37.7548	10-01-2014		12-01-2018
ctoso0000606	7	43.3311	10-01-2015		12-01-2018
ctoso0000606	7	43.5257	10-01-2016		12-01-2018
ctoso0000607	7	27.022	10-01-2014		12-01-2018
ctoso0000607	7	31.0131	10-01-2015		12-01-2018
ctoso0000607	7	31.1524	10-01-2016		12-01-2018
ctoso0000608	7	27.022	10-01-2014		12-01-2018
ctoso0000608	7	31.0131	10-01-2015		12-01-2018
ctoso0000608	7	31.1524	10-01-2016		12-01-2018
ctoso0000609	7	27.022	10-01-2014		12-01-2018
ctoso0000609	7	31.0131	10-01-2015		12-01-2018
ctoso0000609	7	31.1524	10-01-2016		12-01-2018
ctoso0000610	7	27.022	10-01-2014		12-01-2018
ctoso0000610	7	31.0131	10-01-2015		12-01-2018
ctoso0000610	7	31.1524	10-01-2016		12-01-2018
ctoso0000611	7	12.3401	10-01-2014		12-01-2018
ctoso0000611	7	14.1627	10-01-2015		12-01-2018
ctoso0000611	7	14.2263	10-01-2016		12-01-2018
ctoso0000612	7	12.3401	10-01-2014		12-01-2018
ctoso0000612	7	14.1627	10-01-2015		12-01-2018
ctoso0000612	7	14.2263	10-01-2016		12-01-2018
ctoso0000613	7	12.3401	10-01-2014		12-01-2018
ctoso0000613	7	14.1627	10-01-2015		12-01-2018
ctoso0000613	7	14.2263	10-01-2016		12-01-2018
ctoso0000614	7	12.3401	10-01-2014		12-01-2018
ctoso0000614	7	14.1627	10-01-2015		12-01-2018
ctoso0000614	7	14.2263	10-01-2016		12-01-2018
ctoso0000615	7	76.9794	10-01-2014		12-01-2018
ctoso0000615	7	90.9687	10-01-2015		12-01-2018
ctoso0000615	7	91.3999	10-01-2016		12-01-2018
ctoso0000616	7	76.9794	10-01-2014		12-01-2018
ctoso0000616	7	90.9687	10-01-2015		12-01-2018
ctoso0000616	7	91.3999	10-01-2016		12-01-2018
ctoso0000617	7	76.9794	10-01-2014		12-01-2018
ctoso0000617	7	90.9687	10-01-2015		12-01-2018
ctoso0000617	7	91.3999	10-01-2016		12-01-2018
ctoso0000618	7	76.9794	10-01-2014		12-01-2018
ctoso0000618	7	90.9687	10-01-2015		12-01-2018
ctoso0000618	7	91.3999	10-01-2016		12-01-2018
ctoso0000619	7	4.3985	10-01-2014		12-01-2018
ctoso0000619	7	5.0482	10-01-2015		12-01-2018
ctoso0000619	7	5.0709	10-01-2016		12-01-2018
ctoso0000620	7	5.7207	10-01-2014		12-01-2018
ctoso0000620	7	6.5656	10-01-2015		12-01-2018
ctoso0000620	7	6.5951	10-01-2016		12-01-2018
ctoso0000621	7	7.4836	10-01-2014		12-01-2018
ctoso0000621	7	8.5889	10-01-2015		12-01-2018
ctoso0000621	7	8.6274	10-01-2016		12-01-2018
ctoso0000622	7	9.1341	10-01-2014		12-01-2018
ctoso0000622	7	10.4832	10-01-2015		12-01-2018
ctoso0000622	7	10.5303	10-01-2016		12-01-2018
ctoso0000623	7	10.7241	10-01-2014		12-01-2018
ctoso0000623	7	12.3081	10-01-2015		12-01-2018
ctoso0000623	7	12.3633	10-01-2016		12-01-2018
ctoso0000624	7	11.5191	10-01-2014		12-01-2018
ctoso0000624	7	13.2205	10-01-2015		12-01-2018
ctoso0000624	7	13.2799	10-01-2016		12-01-2018
ctoso0000625	7	12.9889	10-01-2014		12-01-2018
ctoso0000625	7	14.7743	10-01-2015		12-01-2018
ctoso0000625	7	14.978	10-01-2016		12-01-2018
ctoso0000626	7	14.3017	10-01-2014		12-01-2018
ctoso0000626	7	16.414	10-01-2015		12-01-2018
ctoso0000626	7	16.4878	10-01-2016		12-01-2018
ctoso0000627	7	15.4942	10-01-2014		12-01-2018
ctoso0000627	7	17.7827	10-01-2015		12-01-2018
ctoso0000627	7	17.8626	10-01-2016		12-01-2018
ctoso0000628	7	15.8918	10-01-2014		12-01-2018
ctoso0000628	7	18.2389	10-01-2015		12-01-2018
ctoso0000628	7	18.3209	10-01-2016		12-01-2018
ctoso0000629	7	12.3055	10-01-2014		12-01-2018
ctoso0000629	7	14.123	10-01-2015		12-01-2018
ctoso0000629	7	14.1865	10-01-2016		12-01-2018
ctoso0000630	7	13.4548	10-01-2014		12-01-2018
ctoso0000630	7	15.4421	10-01-2015		12-01-2018
ctoso0000630	7	15.5115	10-01-2016		12-01-2018
ctoso0000631	7	14.3104	10-01-2014		12-01-2018
ctoso0000631	7	16.424	10-01-2015		12-01-2018
ctoso0000631	7	16.4977	10-01-2016		12-01-2018
ctoso0000632	7	6.749	10-01-2014		12-01-2018
ctoso0000632	7	7.7458	10-01-2015		12-01-2018
ctoso0000632	7	7.7806	10-01-2016		12-01-2018
ctoso0000633	7	9.1341	10-01-2014		12-01-2018
ctoso0000633	7	10.4832	10-01-2015		12-01-2018
ctoso0000633	7	10.5303	10-01-2016		12-01-2018
ctoso0000634	7	10.6257	10-01-2014		12-01-2018
ctoso0000634	7	12.0863	10-01-2015		12-01-2018
ctoso0000634	7	12.253	10-01-2016		12-01-2018
ctoso0000635	7	11.5191	10-01-2014		12-01-2018
ctoso0000635	7	13.2205	10-01-2015		12-01-2018
ctoso0000635	7	13.2799	10-01-2016		12-01-2018
ctoso0000636	7	12.3876	10-01-2014		12-01-2018
ctoso0000636	7	14.6387	10-01-2015		12-01-2018
ctoso0000636	7	14.7081	10-01-2016		12-01-2018
ctoso0000637	7	14.3017	10-01-2014		12-01-2018
ctoso0000637	7	16.414	10-01-2015		12-01-2018
ctoso0000637	7	16.4878	10-01-2016		12-01-2018
ctoso0000638	7	15.823	10-01-2014		12-01-2018
ctoso0000638	7	17.9979	10-01-2015		12-01-2018
ctoso0000638	7	18.2461	10-01-2016		12-01-2018
ctoso0000639	7	17.4127	10-01-2014		12-01-2018
ctoso0000639	7	19.9845	10-01-2015		12-01-2018
ctoso0000639	7	20.0742	10-01-2016		12-01-2018
ctoso0000640	7	18.6828	10-01-2014		12-01-2018
ctoso0000640	7	21.2508	10-01-2015		12-01-2018
ctoso0000640	7	21.5439	10-01-2016		12-01-2018
ctoso0000641	7	12.3876	10-01-2014		12-01-2018
ctoso0000641	7	14.6387	10-01-2015		12-01-2018
ctoso0000641	7	14.7081	10-01-2016		12-01-2018
ctoso0000642	7	14.3017	10-01-2014		12-01-2018
ctoso0000642	7	16.414	10-01-2015		12-01-2018
ctoso0000642	7	16.4878	10-01-2016		12-01-2018
ctoso0000643	7	6.2478	10-01-2014		12-01-2018
ctoso0000643	7	7.1706	10-01-2015		12-01-2018
ctoso0000643	7	7.2028	10-01-2016		12-01-2018
ctoso0000644	7	6.6633	10-01-2014		12-01-2018
ctoso0000644	7	7.8742	10-01-2015		12-01-2018
ctoso0000644	7	7.9116	10-01-2016		12-01-2018
ctoso0000645	7	12.029	10-01-2014		12-01-2018
ctoso0000645	7	13.8056	10-01-2015		12-01-2018
ctoso0000645	7	13.8677	10-01-2016		12-01-2018
ctoso0000646	7	8.8748	10-01-2014		12-01-2018
ctoso0000646	7	10.1856	10-01-2015		12-01-2018
ctoso0000646	7	10.2314	10-01-2016		12-01-2018
ctoso0000647	7	7.0515	10-01-2014		12-01-2018
ctoso0000647	7	8.093	10-01-2015		12-01-2018
ctoso0000647	7	8.1293	10-01-2016		12-01-2018
ctoso0000648	7	8.7452	10-01-2014		12-01-2018
ctoso0000648	7	10.0369	10-01-2015		12-01-2018
ctoso0000648	7	10.0819	10-01-2016		12-01-2018
ctoso0000649	7	9.1427	10-01-2014		12-01-2018
ctoso0000649	7	10.4931	10-01-2015		12-01-2018
ctoso0000649	7	10.5402	10-01-2016		12-01-2018
ctoso0000650	7	8.3477	10-01-2014		12-01-2018
ctoso0000650	7	9.5806	10-01-2015		12-01-2018
ctoso0000650	7	9.6237	10-01-2016		12-01-2018
ctoso0000651	7	9.1341	10-01-2014		12-01-2018
ctoso0000651	7	10.4832	10-01-2015		12-01-2018
ctoso0000651	7	10.5303	10-01-2016		12-01-2018
ctoso0000652	7	4.3985	10-01-2014		12-01-2018
ctoso0000652	7	5.0482	10-01-2015		12-01-2018
ctoso0000652	7	5.0709	10-01-2016		12-01-2018
ctoso0000653	7	5.7207	10-01-2014		12-01-2018
ctoso0000653	7	6.5656	10-01-2015		12-01-2018
ctoso0000653	7	6.5951	10-01-2016		12-01-2018
ctoso0000654	7	7.4836	10-01-2014		12-01-2018
ctoso0000654	7	8.5889	10-01-2015		12-01-2018
ctoso0000654	7	8.6274	10-01-2016		12-01-2018
ctoso0000655	7	9.1341	10-01-2014		12-01-2018
ctoso0000655	7	10.4832	10-01-2015		12-01-2018
ctoso0000655	7	10.5303	10-01-2016		12-01-2018
ctoso0000656	7	10.7241	10-01-2014		12-01-2018
ctoso0000656	7	12.3081	10-01-2015		12-01-2018
ctoso0000656	7	12.3633	10-01-2016		12-01-2018
ctoso0000657	7	11.5191	10-01-2014		12-01-2018
ctoso0000657	7	13.2205	10-01-2015		12-01-2018
ctoso0000657	7	13.2799	10-01-2016		12-01-2018
ctoso0000658	7	12.9889	10-01-2014		12-01-2018
ctoso0000658	7	14.7743	10-01-2015		12-01-2018
ctoso0000658	7	14.978	10-01-2016		12-01-2018
ctoso0000659	7	14.3017	10-01-2014		12-01-2018
ctoso0000659	7	16.414	10-01-2015		12-01-2018
ctoso0000659	7	16.4878	10-01-2016		12-01-2018
ctoso0000660	7	15.4942	10-01-2014		12-01-2018
ctoso0000660	7	17.7827	10-01-2015		12-01-2018
ctoso0000660	7	17.8626	10-01-2016		12-01-2018
ctoso0000661	7	15.8918	10-01-2014		12-01-2018
ctoso0000661	7	18.2389	10-01-2015		12-01-2018
ctoso0000661	7	18.3209	10-01-2016		12-01-2018
ctoso0000662	7	12.3055	10-01-2014		12-01-2018
ctoso0000662	7	14.123	10-01-2015		12-01-2018
ctoso0000662	7	14.1865	10-01-2016		12-01-2018
ctoso0000663	7	13.4548	10-01-2014		12-01-2018
ctoso0000663	7	15.4421	10-01-2015		12-01-2018
ctoso0000663	7	15.5115	10-01-2016		12-01-2018
ctoso0000664	7	14.3104	10-01-2014		12-01-2018
ctoso0000664	7	16.424	10-01-2015		12-01-2018
ctoso0000664	7	16.4977	10-01-2016		12-01-2018
ctoso0000665	7	6.749	10-01-2014		12-01-2018
ctoso0000665	7	7.7458	10-01-2015		12-01-2018
ctoso0000665	7	7.7806	10-01-2016		12-01-2018
ctoso0000666	7	9.1341	10-01-2014		12-01-2018
ctoso0000666	7	10.4832	10-01-2015		12-01-2018
ctoso0000666	7	10.5303	10-01-2016		12-01-2018
ctoso0000667	7	10.6257	10-01-2014		12-01-2018
ctoso0000667	7	12.0863	10-01-2015		12-01-2018
ctoso0000667	7	12.253	10-01-2016		12-01-2018
ctoso0000668	7	11.5191	10-01-2014		12-01-2018
ctoso0000668	7	13.2205	10-01-2015		12-01-2018
ctoso0000668	7	13.2799	10-01-2016		12-01-2018
ctoso0000669	7	12.3876	10-01-2014		12-01-2018
ctoso0000669	7	14.6387	10-01-2015		12-01-2018
ctoso0000669	7	14.7081	10-01-2016		12-01-2018
ctoso0000670	7	14.3017	10-01-2014		12-01-2018
ctoso0000670	7	16.414	10-01-2015		12-01-2018
ctoso0000670	7	16.4878	10-01-2016		12-01-2018
ctoso0000671	7	15.823	10-01-2014		12-01-2018
ctoso0000671	7	17.9979	10-01-2015		12-01-2018
ctoso0000671	7	18.2461	10-01-2016		12-01-2018
ctoso0000672	7	17.4127	10-01-2014		12-01-2018
ctoso0000672	7	19.9845	10-01-2015		12-01-2018
ctoso0000672	7	20.0742	10-01-2016		12-01-2018
ctoso0000673	7	18.6828	10-01-2014		12-01-2018
ctoso0000673	7	21.2508	10-01-2015		12-01-2018
ctoso0000673	7	21.5439	10-01-2016		12-01-2018
ctoso0000674	7	12.3876	10-01-2014		12-01-2018
ctoso0000674	7	14.6387	10-01-2015		12-01-2018
ctoso0000674	7	14.7081	10-01-2016		12-01-2018
ctoso0000675	7	14.3017	10-01-2014		12-01-2018
ctoso0000675	7	16.414	10-01-2015		12-01-2018
ctoso0000675	7	16.4878	10-01-2016		12-01-2018
ctoso0000676	7	6.2478	10-01-2014		12-01-2018
ctoso0000676	7	7.1706	10-01-2015		12-01-2018
ctoso0000676	7	7.2028	10-01-2016		12-01-2018
ctoso0000677	7	6.6633	10-01-2014		12-01-2018
ctoso0000677	7	7.8742	10-01-2015		12-01-2018
ctoso0000677	7	7.9116	10-01-2016		12-01-2018
ctoso0000678	7	12.029	10-01-2014		12-01-2018
ctoso0000678	7	13.8056	10-01-2015		12-01-2018
ctoso0000678	7	13.8677	10-01-2016		12-01-2018
ctoso0000679	7	8.8748	10-01-2014		12-01-2018
ctoso0000679	7	10.1856	10-01-2015		12-01-2018
ctoso0000679	7	10.2314	10-01-2016		12-01-2018
ctoso0000680	7	7.0515	10-01-2014		12-01-2018
ctoso0000680	7	8.093	10-01-2015		12-01-2018
ctoso0000680	7	8.1293	10-01-2016		12-01-2018
ctoso0000681	7	8.7452	10-01-2014		12-01-2018
ctoso0000681	7	10.0369	10-01-2015		12-01-2018
ctoso0000681	7	10.0819	10-01-2016		12-01-2018
ctoso0000682	7	9.1427	10-01-2014		12-01-2018
ctoso0000682	7	10.4931	10-01-2015		12-01-2018
ctoso0000682	7	10.5402	10-01-2016		12-01-2018
ctoso0000683	7	8.3477	10-01-2014		12-01-2018
ctoso0000683	7	9.5806	10-01-2015		12-01-2018
ctoso0000683	7	9.6237	10-01-2016		12-01-2018
ctoso0000684	7	9.1341	10-01-2014		12-01-2018
ctoso0000684	7	10.4832	10-01-2015		12-01-2018
ctoso0000684	7	10.5303	10-01-2016		12-01-2018
ctoso0000685	7	4.3985	10-01-2014		12-01-2018
ctoso0000685	7	5.0482	10-01-2015		12-01-2018
ctoso0000685	7	5.0709	10-01-2016		12-01-2018
ctoso0000686	7	5.7207	10-01-2014		12-01-2018
ctoso0000686	7	6.5656	10-01-2015		12-01-2018
ctoso0000686	7	6.5951	10-01-2016		12-01-2018
ctoso0000687	7	7.4836	10-01-2014		12-01-2018
ctoso0000687	7	8.5889	10-01-2015		12-01-2018
ctoso0000687	7	8.6274	10-01-2016		12-01-2018
ctoso0000688	7	9.1341	10-01-2014		12-01-2018
ctoso0000688	7	10.4832	10-01-2015		12-01-2018
ctoso0000688	7	10.5303	10-01-2016		12-01-2018
ctoso0000689	7	10.7241	10-01-2014		12-01-2018
ctoso0000689	7	12.3081	10-01-2015		12-01-2018
ctoso0000689	7	12.3633	10-01-2016		12-01-2018
ctoso0000690	7	11.5191	10-01-2014		12-01-2018
ctoso0000690	7	13.2205	10-01-2015		12-01-2018
ctoso0000690	7	13.2799	10-01-2016		12-01-2018
ctoso0000691	7	12.9889	10-01-2014		12-01-2018
ctoso0000691	7	14.7743	10-01-2015		12-01-2018
ctoso0000691	7	14.978	10-01-2016		12-01-2018
ctoso0000692	7	14.3017	10-01-2014		12-01-2018
ctoso0000692	7	16.414	10-01-2015		12-01-2018
ctoso0000692	7	16.4878	10-01-2016		12-01-2018
ctoso0000693	7	15.4942	10-01-2014		12-01-2018
ctoso0000693	7	17.7827	10-01-2015		12-01-2018
ctoso0000693	7	17.8626	10-01-2016		12-01-2018
ctoso0000694	7	15.8918	10-01-2014		12-01-2018
ctoso0000694	7	18.2389	10-01-2015		12-01-2018
ctoso0000694	7	18.3209	10-01-2016		12-01-2018
ctoso0000695	7	12.3055	10-01-2014		12-01-2018
ctoso0000695	7	14.123	10-01-2015		12-01-2018
ctoso0000695	7	14.1865	10-01-2016		12-01-2018
ctoso0000696	7	13.4548	10-01-2014		12-01-2018
ctoso0000696	7	15.4421	10-01-2015		12-01-2018
ctoso0000696	7	15.5115	10-01-2016		12-01-2018
ctoso0000697	7	14.3104	10-01-2014		12-01-2018
ctoso0000697	7	16.424	10-01-2015		12-01-2018
ctoso0000697	7	16.4977	10-01-2016		12-01-2018
ctoso0000698	7	6.749	10-01-2014		12-01-2018
ctoso0000698	7	7.7458	10-01-2015		12-01-2018
ctoso0000698	7	7.7806	10-01-2016		12-01-2018
ctoso0000699	7	9.1341	10-01-2014		12-01-2018
ctoso0000699	7	10.4832	10-01-2015		12-01-2018
ctoso0000699	7	10.5303	10-01-2016		12-01-2018
ctoso0000700	7	10.6257	10-01-2014		12-01-2018
ctoso0000700	7	12.0863	10-01-2015		12-01-2018
ctoso0000700	7	12.253	10-01-2016		12-01-2018
ctoso0000701	7	11.5191	10-01-2014		12-01-2018
ctoso0000701	7	13.2205	10-01-2015		12-01-2018
ctoso0000701	7	13.2799	10-01-2016		12-01-2018
ctoso0000702	7	12.3876	10-01-2014		12-01-2018
ctoso0000702	7	14.6387	10-01-2015		12-01-2018
ctoso0000702	7	14.7081	10-01-2016		12-01-2018
ctoso0000703	7	14.3017	10-01-2014		12-01-2018
ctoso0000703	7	16.414	10-01-2015		12-01-2018
ctoso0000703	7	16.4878	10-01-2016		12-01-2018
ctoso0000704	7	15.823	10-01-2014		12-01-2018
ctoso0000704	7	17.9979	10-01-2015		12-01-2018
ctoso0000704	7	18.2461	10-01-2016		12-01-2018
ctoso0000705	7	17.4127	10-01-2014		12-01-2018
ctoso0000705	7	19.9845	10-01-2015		12-01-2018
ctoso0000705	7	20.0742	10-01-2016		12-01-2018
ctoso0000706	7	18.6828	10-01-2014		12-01-2018
ctoso0000706	7	21.2508	10-01-2015		12-01-2018
ctoso0000706	7	21.5439	10-01-2016		12-01-2018
ctoso0000707	7	12.3876	10-01-2014		12-01-2018
ctoso0000707	7	14.6387	10-01-2015		12-01-2018
ctoso0000707	7	14.7081	10-01-2016		12-01-2018
ctoso0000708	7	14.3017	10-01-2014		12-01-2018
ctoso0000708	7	16.414	10-01-2015		12-01-2018
ctoso0000708	7	16.4878	10-01-2016		12-01-2018
ctoso0000709	7	6.2478	10-01-2014		12-01-2018
