Brand_ID	ProductLabel	CurrencyKey	UnitCost_EUR	SCD_EffectiveDate	ETL_LoadID	ETL_CreateDate
ctoso0000648	0501030	7	7.8066	01-01-2012		12-01-2018
ctoso0000648	0501030	7	8.1012	10-01-2012		12-01-2018
ctoso0000648	0501030	7	8.0726	10-01-2013		12-01-2018
ctoso0000649	0501031	7	8.1614	01-01-2012		12-01-2018
ctoso0000649	0501031	7	8.4695	10-01-2012		12-01-2018
ctoso0000649	0501031	7	8.4395	10-01-2013		12-01-2018
ctoso0000650	0501032	7	7.4517	01-01-2012		12-01-2018
ctoso0000650	0501032	7	7.733	10-01-2012		12-01-2018
ctoso0000650	0501032	7	7.7057	10-01-2013		12-01-2018
ctoso0000651	0501033	7	8.1537	01-01-2012		12-01-2018
ctoso0000651	0501033	7	8.4615	10-01-2012		12-01-2018
ctoso0000651	0501033	7	8.4316	10-01-2013		12-01-2018
ctoso0000652	0501034	7	3.9264	01-01-2012		12-01-2018
ctoso0000652	0501034	7	4.0746	10-01-2012		12-01-2018
ctoso0000652	0501034	7	4.0602	10-01-2013		12-01-2018
ctoso0000653	0501035	7	5.1067	01-01-2012		12-01-2018
ctoso0000653	0501035	7	5.2994	10-01-2012		12-01-2018
ctoso0000653	0501035	7	5.2807	10-01-2013		12-01-2018
ctoso0000654	0501036	7	6.6803	01-01-2012		12-01-2018
ctoso0000654	0501036	7	6.9325	10-01-2012		12-01-2018
ctoso0000654	0501036	7	6.908	10-01-2013		12-01-2018
ctoso0000655	0501037	7	8.1537	01-01-2012		12-01-2018
ctoso0000655	0501037	7	8.4615	10-01-2012		12-01-2018
ctoso0000655	0501037	7	8.4316	10-01-2013		12-01-2018
ctoso0000656	0501038	7	9.5731	01-01-2012		12-01-2018
ctoso0000656	0501038	7	9.9344	10-01-2012		12-01-2018
ctoso0000656	0501038	7	9.8993	10-01-2013		12-01-2018
ctoso0000657	0501039	7	10.2828	01-01-2012		12-01-2018
ctoso0000657	0501039	7	10.6709	10-01-2012		12-01-2018
ctoso0000657	0501039	7	10.6332	10-01-2013		12-01-2018
ctoso0000658	0501040	7	11.7021	01-01-2012		12-01-2018
ctoso0000658	0501040	7	11.5407	10-01-2013		12-01-2018
ctoso0000659	0501041	7	12.7667	01-01-2012		12-01-2018
ctoso0000659	0501041	7	13.2485	10-01-2012		12-01-2018
ctoso0000659	0501041	7	13.2017	10-01-2013		12-01-2018
ctoso0000660	0501042	7	13.8312	01-01-2012		12-01-2018
ctoso0000660	0501042	7	14.3533	10-01-2012		12-01-2018
ctoso0000660	0501042	7	14.3025	10-01-2013		12-01-2018
ctoso0000661	0501043	7	14.186	01-01-2012		12-01-2018
ctoso0000661	0501043	7	14.7215	10-01-2012		12-01-2018
ctoso0000661	0501043	7	14.6695	10-01-2013		12-01-2018
ctoso0000662	0501044	7	10.9847	01-01-2012		12-01-2018
ctoso0000662	0501044	7	11.3993	10-01-2012		12-01-2018
ctoso0000662	0501044	7	11.3591	10-01-2013		12-01-2018
ctoso0000663	0501045	7	12.0107	01-01-2012		12-01-2018
ctoso0000663	0501045	7	12.464	10-01-2012		12-01-2018
ctoso0000663	0501045	7	12.42	10-01-2013		12-01-2018
ctoso0000664	0501046	7	12.7744	01-01-2012		12-01-2018
ctoso0000664	0501046	7	13.2565	10-01-2012		12-01-2018
ctoso0000664	0501046	7	13.2097	10-01-2013		12-01-2018
ctoso0000665	0501047	7	6.0246	01-01-2012		12-01-2018
ctoso0000665	0501047	7	6.252	10-01-2012		12-01-2018
ctoso0000665	0501047	7	6.2299	10-01-2013		12-01-2018
ctoso0000666	0501048	7	8.1537	01-01-2012		12-01-2018
ctoso0000666	0501048	7	8.4615	10-01-2012		12-01-2018
ctoso0000666	0501048	7	8.4316	10-01-2013		12-01-2018
ctoso0000667	0501049	7	9.5731	01-01-2012		12-01-2018
ctoso0000667	0501049	7	9.441	10-01-2013		12-01-2018
ctoso0000668	0501050	7	10.2828	01-01-2012		12-01-2018
ctoso0000668	0501050	7	10.6709	10-01-2012		12-01-2018
ctoso0000668	0501050	7	10.6332	10-01-2013		12-01-2018
ctoso0000669	0501051	7	11.7021	01-01-2012		12-01-2018
ctoso0000670	0501052	7	12.7667	01-01-2012		12-01-2018
ctoso0000670	0501052	7	13.2485	10-01-2012		12-01-2018
ctoso0000670	0501052	7	13.2017	10-01-2013		12-01-2018
ctoso0000671	0501053	7	14.2555	01-01-2012		12-01-2018
ctoso0000671	0501053	7	14.0588	10-01-2013		12-01-2018
ctoso0000672	0501054	7	15.5437	01-01-2012		12-01-2018
ctoso0000672	0501054	7	16.1304	10-01-2012		12-01-2018
ctoso0000672	0501054	7	16.0734	10-01-2013		12-01-2018
ctoso0000673	0501055	7	16.8319	01-01-2012		12-01-2018
ctoso0000673	0501055	7	16.5997	10-01-2013		12-01-2018
ctoso0000674	0501056	7	11.7021	01-01-2012		12-01-2018
ctoso0000675	0501057	7	12.7667	01-01-2012		12-01-2018
ctoso0000675	0501057	7	13.2485	10-01-2012		12-01-2018
ctoso0000675	0501057	7	13.2017	10-01-2013		12-01-2018
ctoso0000676	0501058	7	5.5772	01-01-2012		12-01-2018
ctoso0000676	0501058	7	5.7877	10-01-2012		12-01-2018
ctoso0000676	0501058	7	5.7673	10-01-2013		12-01-2018
ctoso0000677	0501059	7	6.2946	01-01-2012		12-01-2018
ctoso0000678	0501060	7	10.7379	01-01-2012		12-01-2018
ctoso0000678	0501060	7	11.1432	10-01-2012		12-01-2018
ctoso0000678	0501060	7	11.1038	10-01-2013		12-01-2018
ctoso0000679	0501061	7	7.9223	01-01-2012		12-01-2018
ctoso0000679	0501061	7	8.2213	10-01-2012		12-01-2018
ctoso0000679	0501061	7	8.1923	10-01-2013		12-01-2018
ctoso0000680	0501062	7	6.2946	01-01-2012		12-01-2018
ctoso0000680	0501062	7	6.5322	10-01-2012		12-01-2018
ctoso0000680	0501062	7	6.5091	10-01-2013		12-01-2018
ctoso0000681	0501063	7	7.8066	01-01-2012		12-01-2018
ctoso0000681	0501063	7	8.1012	10-01-2012		12-01-2018
ctoso0000681	0501063	7	8.0726	10-01-2013		12-01-2018
ctoso0000682	0501064	7	8.1614	01-01-2012		12-01-2018
ctoso0000682	0501064	7	8.4695	10-01-2012		12-01-2018
ctoso0000682	0501064	7	8.4395	10-01-2013		12-01-2018
ctoso0000683	0501065	7	7.4517	01-01-2012		12-01-2018
ctoso0000683	0501065	7	7.733	10-01-2012		12-01-2018
ctoso0000683	0501065	7	7.7057	10-01-2013		12-01-2018
ctoso0000684	0501066	7	8.1537	01-01-2012		12-01-2018
ctoso0000684	0501066	7	8.4615	10-01-2012		12-01-2018
ctoso0000684	0501066	7	8.4316	10-01-2013		12-01-2018
ctoso0000685	0501067	7	3.9264	01-01-2012		12-01-2018
ctoso0000685	0501067	7	4.0746	10-01-2012		12-01-2018
ctoso0000685	0501067	7	4.0602	10-01-2013		12-01-2018
ctoso0000686	0501068	7	5.1067	01-01-2012		12-01-2018
ctoso0000686	0501068	7	5.2994	10-01-2012		12-01-2018
ctoso0000686	0501068	7	5.2807	10-01-2013		12-01-2018
ctoso0000687	0501069	7	6.6803	01-01-2012		12-01-2018
ctoso0000687	0501069	7	6.9325	10-01-2012		12-01-2018
ctoso0000687	0501069	7	6.908	10-01-2013		12-01-2018
ctoso0000688	0501070	7	8.1537	01-01-2012		12-01-2018
ctoso0000688	0501070	7	8.4615	10-01-2012		12-01-2018
ctoso0000688	0501070	7	8.4316	10-01-2013		12-01-2018
ctoso0000689	0501071	7	9.5731	01-01-2012		12-01-2018
ctoso0000689	0501071	7	9.9344	10-01-2012		12-01-2018
ctoso0000689	0501071	7	9.8993	10-01-2013		12-01-2018
ctoso0000690	0501072	7	10.2828	01-01-2012		12-01-2018
ctoso0000690	0501072	7	10.6709	10-01-2012		12-01-2018
ctoso0000690	0501072	7	10.6332	10-01-2013		12-01-2018
ctoso0000691	0501073	7	11.7021	01-01-2012		12-01-2018
ctoso0000691	0501073	7	11.5407	10-01-2013		12-01-2018
ctoso0000692	0501074	7	12.7667	01-01-2012		12-01-2018
ctoso0000692	0501074	7	13.2485	10-01-2012		12-01-2018
ctoso0000692	0501074	7	13.2017	10-01-2013		12-01-2018
ctoso0000693	0501075	7	13.8312	01-01-2012		12-01-2018
ctoso0000693	0501075	7	14.3533	10-01-2012		12-01-2018
ctoso0000693	0501075	7	14.3025	10-01-2013		12-01-2018
ctoso0000694	0501076	7	14.186	01-01-2012		12-01-2018
ctoso0000694	0501076	7	14.7215	10-01-2012		12-01-2018
ctoso0000694	0501076	7	14.6695	10-01-2013		12-01-2018
ctoso0000695	0501077	7	10.9847	01-01-2012		12-01-2018
ctoso0000695	0501077	7	11.3993	10-01-2012		12-01-2018
ctoso0000695	0501077	7	11.3591	10-01-2013		12-01-2018
ctoso0000696	0501078	7	12.0107	01-01-2012		12-01-2018
ctoso0000696	0501078	7	12.464	10-01-2012		12-01-2018
ctoso0000696	0501078	7	12.42	10-01-2013		12-01-2018
ctoso0000697	0501079	7	12.7744	01-01-2012		12-01-2018
ctoso0000697	0501079	7	13.2565	10-01-2012		12-01-2018
ctoso0000697	0501079	7	13.2097	10-01-2013		12-01-2018
ctoso0000698	0501080	7	6.0246	01-01-2012		12-01-2018
ctoso0000698	0501080	7	6.252	10-01-2012		12-01-2018
ctoso0000698	0501080	7	6.2299	10-01-2013		12-01-2018
ctoso0000699	0501081	7	8.1537	01-01-2012		12-01-2018
ctoso0000699	0501081	7	8.4615	10-01-2012		12-01-2018
ctoso0000699	0501081	7	8.4316	10-01-2013		12-01-2018
ctoso0000700	0501082	7	9.5731	01-01-2012		12-01-2018
ctoso0000700	0501082	7	9.441	10-01-2013		12-01-2018
ctoso0000701	0501083	7	10.2828	01-01-2012		12-01-2018
ctoso0000701	0501083	7	10.6709	10-01-2012		12-01-2018
ctoso0000701	0501083	7	10.6332	10-01-2013		12-01-2018
ctoso0000702	0501084	7	11.7021	01-01-2012		12-01-2018
ctoso0000703	0501085	7	12.7667	01-01-2012		12-01-2018
ctoso0000703	0501085	7	13.2485	10-01-2012		12-01-2018
ctoso0000703	0501085	7	13.2017	10-01-2013		12-01-2018
ctoso0000704	0501086	7	14.2555	01-01-2012		12-01-2018
ctoso0000704	0501086	7	14.0588	10-01-2013		12-01-2018
ctoso0000705	0501087	7	15.5437	01-01-2012		12-01-2018
ctoso0000705	0501087	7	16.1304	10-01-2012		12-01-2018
ctoso0000705	0501087	7	16.0734	10-01-2013		12-01-2018
ctoso0000706	0501088	7	16.8319	01-01-2012		12-01-2018
ctoso0000706	0501088	7	16.5997	10-01-2013		12-01-2018
ctoso0000707	0501089	7	11.7021	01-01-2012		12-01-2018
ctoso0000708	0501090	7	12.7667	01-01-2012		12-01-2018
ctoso0000708	0501090	7	13.2485	10-01-2012		12-01-2018
ctoso0000708	0501090	7	13.2017	10-01-2013		12-01-2018
ctoso0000709	0501091	7	5.5772	01-01-2012		12-01-2018
ctoso0000709	0501091	7	5.7877	10-01-2012		12-01-2018
ctoso0000709	0501091	7	5.7673	10-01-2013		12-01-2018
ctoso0000710	0501092	7	6.2946	01-01-2012		12-01-2018
phoco0000102	0503001	7	135.2033	01-01-2012		12-01-2018
phoco0000102	0503001	7	133.3381	10-01-2013		12-01-2018
phoco0000103	0503002	7	150.5387	01-01-2012		12-01-2018
phoco0000103	0503002	7	156.2207	10-01-2012		12-01-2018
phoco0000103	0503002	7	155.6688	10-01-2013		12-01-2018
phoco0000104	0503003	7	81.591	01-01-2012		12-01-2018
phoco0000104	0503003	7	84.6706	10-01-2012		12-01-2018
phoco0000104	0503003	7	84.3715	10-01-2013		12-01-2018
phoco0000105	0503004	7	95.0673	01-01-2012		12-01-2018
phoco0000105	0503004	7	98.6556	10-01-2012		12-01-2018
phoco0000105	0503004	7	98.3071	10-01-2013		12-01-2018
phoco0000106	0503005	7	102.5191	01-01-2012		12-01-2018
phoco0000106	0503005	7	106.3886	10-01-2012		12-01-2018
phoco0000106	0503005	7	106.0127	10-01-2013		12-01-2018
phoco0000107	0503006	7	106.0675	01-01-2012		12-01-2018
phoco0000107	0503006	7	104.6042	10-01-2013		12-01-2018
phoco0000108	0503007	7	90.8169	01-01-2012		12-01-2018
phoco0000109	0503008	7	106.4223	01-01-2012		12-01-2018
phoco0000109	0503008	7	110.4392	10-01-2012		12-01-2018
phoco0000109	0503008	7	110.049	10-01-2013		12-01-2018
phoco0000110	0503009	7	109.2611	01-01-2012		12-01-2018
phoco0000110	0503009	7	113.3851	10-01-2012		12-01-2018
phoco0000110	0503009	7	112.9845	10-01-2013		12-01-2018
phoco0000111	0503010	7	95.0673	01-01-2012		12-01-2018
phoco0000112	0503011	7	103.9384	01-01-2012		12-01-2018
phoco0000112	0503011	7	107.8615	10-01-2012		12-01-2018
phoco0000112	0503011	7	107.4805	10-01-2013		12-01-2018
phoco0000113	0503012	7	91.5266	01-01-2012		12-01-2018
phoco0000113	0503012	7	94.9812	10-01-2012		12-01-2018
phoco0000113	0503012	7	94.6457	10-01-2013		12-01-2018
phoco0000114	0503013	7	70.5908	01-01-2012		12-01-2018
phoco0000114	0503013	7	73.2552	10-01-2012		12-01-2018
phoco0000114	0503013	7	72.9964	10-01-2013		12-01-2018
phoco0000115	0503014	7	102.8739	01-01-2012		12-01-2018
phoco0000115	0503014	7	106.7568	10-01-2012		12-01-2018
phoco0000115	0503014	7	106.3797	10-01-2013		12-01-2018
phoco0000116	0503015	7	106.7772	01-01-2012		12-01-2018
phoco0000116	0503015	7	110.8074	10-01-2012		12-01-2018
phoco0000116	0503015	7	110.416	10-01-2013		12-01-2018
phoco0000117	0503016	7	67.0424	01-01-2012		12-01-2018
phoco0000117	0503016	7	69.5728	10-01-2012		12-01-2018
phoco0000117	0503016	7	69.3271	10-01-2013		12-01-2018
phoco0000118	0503017	7	70.9457	01-01-2012		12-01-2018
phoco0000118	0503017	7	73.6235	10-01-2012		12-01-2018
phoco0000118	0503017	7	73.3634	10-01-2013		12-01-2018
phoco0000119	0503018	7	135.2033	01-01-2012		12-01-2018
phoco0000119	0503018	7	133.3381	10-01-2013		12-01-2018
phoco0000120	0503019	7	150.5387	01-01-2012		12-01-2018
phoco0000120	0503019	7	156.2207	10-01-2012		12-01-2018
phoco0000120	0503019	7	155.6688	10-01-2013		12-01-2018
phoco0000121	0503020	7	81.591	01-01-2012		12-01-2018
phoco0000121	0503020	7	84.6706	10-01-2012		12-01-2018
phoco0000121	0503020	7	84.3715	10-01-2013		12-01-2018
phoco0000122	0503021	7	95.0673	01-01-2012		12-01-2018
phoco0000122	0503021	7	98.6556	10-01-2012		12-01-2018
phoco0000122	0503021	7	98.3071	10-01-2013		12-01-2018
phoco0000123	0503022	7	102.5191	01-01-2012		12-01-2018
phoco0000123	0503022	7	106.3886	10-01-2012		12-01-2018
phoco0000123	0503022	7	106.0127	10-01-2013		12-01-2018
phoco0000124	0503023	7	106.0675	01-01-2012		12-01-2018
phoco0000124	0503023	7	104.6042	10-01-2013		12-01-2018
phoco0000125	0503024	7	90.8169	01-01-2012		12-01-2018
phoco0000126	0503025	7	106.4223	01-01-2012		12-01-2018
phoco0000126	0503025	7	110.4392	10-01-2012		12-01-2018
phoco0000126	0503025	7	110.049	10-01-2013		12-01-2018
phoco0000127	0503026	7	109.2611	01-01-2012		12-01-2018
phoco0000127	0503026	7	113.3851	10-01-2012		12-01-2018
phoco0000127	0503026	7	112.9845	10-01-2013		12-01-2018
phoco0000128	0503027	7	95.0673	01-01-2012		12-01-2018
phoco0000129	0503028	7	103.9384	01-01-2012		12-01-2018
phoco0000129	0503028	7	107.8615	10-01-2012		12-01-2018
phoco0000129	0503028	7	107.4805	10-01-2013		12-01-2018
phoco0000130	0503029	7	91.5266	01-01-2012		12-01-2018
phoco0000130	0503029	7	94.9812	10-01-2012		12-01-2018
phoco0000130	0503029	7	94.6457	10-01-2013		12-01-2018
phoco0000131	0503030	7	70.5908	01-01-2012		12-01-2018
phoco0000131	0503030	7	73.2552	10-01-2012		12-01-2018
phoco0000131	0503030	7	72.9964	10-01-2013		12-01-2018
phoco0000132	0503031	7	102.8739	01-01-2012		12-01-2018
phoco0000132	0503031	7	106.7568	10-01-2012		12-01-2018
phoco0000132	0503031	7	106.3797	10-01-2013		12-01-2018
phoco0000133	0503032	7	106.7772	01-01-2012		12-01-2018
phoco0000133	0503032	7	110.8074	10-01-2012		12-01-2018
phoco0000133	0503032	7	110.416	10-01-2013		12-01-2018
phoco0000134	0503033	7	67.0424	01-01-2012		12-01-2018
phoco0000134	0503033	7	69.5728	10-01-2012		12-01-2018
phoco0000134	0503033	7	69.3271	10-01-2013		12-01-2018
phoco0000135	0503034	7	70.9457	01-01-2012		12-01-2018
phoco0000135	0503034	7	73.6235	10-01-2012		12-01-2018
phoco0000135	0503034	7	73.3634	10-01-2013		12-01-2018
phoco0000136	0503035	7	135.2033	01-01-2012		12-01-2018
phoco0000136	0503035	7	133.3381	10-01-2013		12-01-2018
phoco0000137	0503036	7	150.5387	01-01-2012		12-01-2018
phoco0000137	0503036	7	156.2207	10-01-2012		12-01-2018
phoco0000137	0503036	7	155.6688	10-01-2013		12-01-2018
phoco0000138	0503037	7	81.591	01-01-2012		12-01-2018
phoco0000138	0503037	7	84.6706	10-01-2012		12-01-2018
phoco0000138	0503037	7	84.3715	10-01-2013		12-01-2018
phoco0000139	0503038	7	95.0673	01-01-2012		12-01-2018
phoco0000139	0503038	7	98.6556	10-01-2012		12-01-2018
phoco0000139	0503038	7	98.3071	10-01-2013		12-01-2018
phoco0000140	0503039	7	102.5191	01-01-2012		12-01-2018
phoco0000140	0503039	7	106.3886	10-01-2012		12-01-2018
phoco0000140	0503039	7	106.0127	10-01-2013		12-01-2018
phoco0000141	0503040	7	106.0675	01-01-2012		12-01-2018
phoco0000141	0503040	7	104.6042	10-01-2013		12-01-2018
phoco0000142	0503041	7	90.8169	01-01-2012		12-01-2018
phoco0000143	0503042	7	106.4223	01-01-2012		12-01-2018
phoco0000143	0503042	7	110.4392	10-01-2012		12-01-2018
phoco0000143	0503042	7	110.049	10-01-2013		12-01-2018
phoco0000144	0503043	7	109.2611	01-01-2012		12-01-2018
phoco0000144	0503043	7	113.3851	10-01-2012		12-01-2018
phoco0000144	0503043	7	112.9845	10-01-2013		12-01-2018
phoco0000145	0503044	7	95.0673	01-01-2012		12-01-2018
phoco0000146	0503045	7	103.9384	01-01-2012		12-01-2018
phoco0000146	0503045	7	107.8615	10-01-2012		12-01-2018
phoco0000146	0503045	7	107.4805	10-01-2013		12-01-2018
phoco0000147	0503046	7	91.5266	01-01-2012		12-01-2018
phoco0000147	0503046	7	94.9812	10-01-2012		12-01-2018
phoco0000147	0503046	7	94.6457	10-01-2013		12-01-2018
phoco0000148	0503047	7	70.5908	01-01-2012		12-01-2018
phoco0000148	0503047	7	73.2552	10-01-2012		12-01-2018
phoco0000148	0503047	7	72.9964	10-01-2013		12-01-2018
phoco0000149	0503048	7	102.8739	01-01-2012		12-01-2018
phoco0000149	0503048	7	106.7568	10-01-2012		12-01-2018
phoco0000149	0503048	7	106.3797	10-01-2013		12-01-2018
phoco0000150	0503049	7	106.7772	01-01-2012		12-01-2018
phoco0000150	0503049	7	110.8074	10-01-2012		12-01-2018
phoco0000150	0503049	7	110.416	10-01-2013		12-01-2018
phoco0000151	0503050	7	67.0424	01-01-2012		12-01-2018
phoco0000151	0503050	7	69.5728	10-01-2012		12-01-2018
phoco0000151	0503050	7	69.3271	10-01-2013		12-01-2018
phoco0000152	0503051	7	70.9457	01-01-2012		12-01-2018
phoco0000152	0503051	7	73.6235	10-01-2012		12-01-2018
phoco0000152	0503051	7	73.3634	10-01-2013		12-01-2018
ctoso0000066	0503052	7	90.8169	01-01-2012		12-01-2018
ctoso0000067	0503053	7	106.4223	01-01-2012		12-01-2018
ctoso0000067	0503053	7	110.4392	10-01-2012		12-01-2018
ctoso0000067	0503053	7	110.049	10-01-2013		12-01-2018
ctoso0000068	0503054	7	109.2611	01-01-2012		12-01-2018
ctoso0000068	0503054	7	113.3851	10-01-2012		12-01-2018
ctoso0000068	0503054	7	112.9845	10-01-2013		12-01-2018
ctoso0000069	0503055	7	95.0673	01-01-2012		12-01-2018
ctoso0000070	0503056	7	103.9384	01-01-2012		12-01-2018
ctoso0000070	0503056	7	107.8615	10-01-2012		12-01-2018
ctoso0000070	0503056	7	107.4805	10-01-2013		12-01-2018
ctoso0000071	0503057	7	91.5266	01-01-2012		12-01-2018
ctoso0000071	0503057	7	94.9812	10-01-2012		12-01-2018
ctoso0000071	0503057	7	94.6457	10-01-2013		12-01-2018
ctoso0000072	0503058	7	70.5908	01-01-2012		12-01-2018
ctoso0000072	0503058	7	73.2552	10-01-2012		12-01-2018
ctoso0000072	0503058	7	72.9964	10-01-2013		12-01-2018
ctoso0000073	0503059	7	102.8739	01-01-2012		12-01-2018
ctoso0000073	0503059	7	106.7568	10-01-2012		12-01-2018
ctoso0000073	0503059	7	106.3797	10-01-2013		12-01-2018
ctoso0000074	0503060	7	106.7772	01-01-2012		12-01-2018
ctoso0000074	0503060	7	110.8074	10-01-2012		12-01-2018
ctoso0000074	0503060	7	110.416	10-01-2013		12-01-2018
ctoso0000075	0503061	7	67.0424	01-01-2012		12-01-2018
ctoso0000075	0503061	7	69.5728	10-01-2012		12-01-2018
ctoso0000075	0503061	7	69.3271	10-01-2013		12-01-2018
ctoso0000076	0503062	7	70.9457	01-01-2012		12-01-2018
ctoso0000076	0503062	7	73.6235	10-01-2012		12-01-2018
ctoso0000076	0503062	7	73.3634	10-01-2013		12-01-2018
phoco0000001	0504001	7	50.735	01-01-2012		12-01-2018
phoco0000001	0504001	7	52.6499	10-01-2012		12-01-2018
phoco0000001	0504001	7	52.4639	10-01-2013		12-01-2018
phoco0000002	0504002	7	81.2361	01-01-2012		12-01-2018
phoco0000003	0504003	7	84.7846	01-01-2012		12-01-2018
phoco0000004	0504004	7	95.4222	01-01-2012		12-01-2018
phoco0000004	0504004	7	99.0238	10-01-2012		12-01-2018
phoco0000004	0504004	7	98.674	10-01-2013		12-01-2018
phoco0000005	0504005	7	73.7844	01-01-2012		12-01-2018
phoco0000005	0504005	7	76.5694	10-01-2012		12-01-2018
phoco0000005	0504005	7	76.2989	10-01-2013		12-01-2018
phoco0000006	0504006	7	81.591	01-01-2012		12-01-2018
phoco0000006	0504006	7	84.6706	10-01-2012		12-01-2018
phoco0000006	0504006	7	84.3715	10-01-2013		12-01-2018
phoco0000007	0504007	7	102.1642	01-01-2012		12-01-2018
phoco0000008	0504008	7	94.7125	01-01-2012		12-01-2018
phoco0000008	0504008	7	98.2874	10-01-2012		12-01-2018
phoco0000008	0504008	7	97.9401	10-01-2013		12-01-2018
phoco0000009	0504009	7	106.4223	01-01-2012		12-01-2018
phoco0000009	0504009	7	110.4392	10-01-2012		12-01-2018
phoco0000009	0504009	7	110.049	10-01-2013		12-01-2018
phoco0000010	0504010	7	109.9708	01-01-2012		12-01-2018
phoco0000010	0504010	7	114.1216	10-01-2012		12-01-2018
phoco0000010	0504010	7	113.7184	10-01-2013		12-01-2018
phoco0000011	0504011	7	50.735	01-01-2012		12-01-2018
phoco0000011	0504011	7	52.6499	10-01-2012		12-01-2018
phoco0000011	0504011	7	52.4639	10-01-2013		12-01-2018
phoco0000012	0504012	7	81.2361	01-01-2012		12-01-2018
phoco0000013	0504013	7	84.7846	01-01-2012		12-01-2018
phoco0000014	0504014	7	95.4222	01-01-2012		12-01-2018
phoco0000014	0504014	7	99.0238	10-01-2012		12-01-2018
phoco0000014	0504014	7	98.674	10-01-2013		12-01-2018
phoco0000015	0504015	7	73.7844	01-01-2012		12-01-2018
phoco0000015	0504015	7	76.5694	10-01-2012		12-01-2018
phoco0000015	0504015	7	76.2989	10-01-2013		12-01-2018
phoco0000016	0504016	7	81.591	01-01-2012		12-01-2018
phoco0000016	0504016	7	84.6706	10-01-2012		12-01-2018
phoco0000016	0504016	7	84.3715	10-01-2013		12-01-2018
phoco0000017	0504017	7	102.1642	01-01-2012		12-01-2018
phoco0000018	0504018	7	94.7125	01-01-2012		12-01-2018
phoco0000018	0504018	7	98.2874	10-01-2012		12-01-2018
phoco0000018	0504018	7	97.9401	10-01-2013		12-01-2018
phoco0000019	0504019	7	106.4223	01-01-2012		12-01-2018
phoco0000019	0504019	7	110.4392	10-01-2012		12-01-2018
phoco0000019	0504019	7	110.049	10-01-2013		12-01-2018
phoco0000020	0504020	7	109.9708	01-01-2012		12-01-2018
phoco0000020	0504020	7	114.1216	10-01-2012		12-01-2018
phoco0000020	0504020	7	113.7184	10-01-2013		12-01-2018
phoco0000021	0504021	7	50.735	01-01-2012		12-01-2018
phoco0000021	0504021	7	52.6499	10-01-2012		12-01-2018
phoco0000021	0504021	7	52.4639	10-01-2013		12-01-2018
phoco0000022	0504022	7	81.2361	01-01-2012		12-01-2018
phoco0000023	0504023	7	84.7846	01-01-2012		12-01-2018
phoco0000024	0504024	7	95.4222	01-01-2012		12-01-2018
phoco0000024	0504024	7	99.0238	10-01-2012		12-01-2018
phoco0000024	0504024	7	98.674	10-01-2013		12-01-2018
phoco0000025	0504025	7	73.7844	01-01-2012		12-01-2018
phoco0000025	0504025	7	76.5694	10-01-2012		12-01-2018
phoco0000025	0504025	7	76.2989	10-01-2013		12-01-2018
phoco0000026	0504026	7	81.591	01-01-2012		12-01-2018
phoco0000026	0504026	7	84.6706	10-01-2012		12-01-2018
phoco0000026	0504026	7	84.3715	10-01-2013		12-01-2018
phoco0000027	0504027	7	102.1642	01-01-2012		12-01-2018
phoco0000028	0504028	7	94.7125	01-01-2012		12-01-2018
phoco0000028	0504028	7	98.2874	10-01-2012		12-01-2018
phoco0000028	0504028	7	97.9401	10-01-2013		12-01-2018
phoco0000029	0504029	7	106.4223	01-01-2012		12-01-2018
phoco0000029	0504029	7	110.4392	10-01-2012		12-01-2018
phoco0000029	0504029	7	110.049	10-01-2013		12-01-2018
phoco0000030	0504030	7	109.9708	01-01-2012		12-01-2018
phoco0000030	0504030	7	114.1216	10-01-2012		12-01-2018
phoco0000030	0504030	7	113.7184	10-01-2013		12-01-2018
phoco0000031	0504031	7	50.735	01-01-2012		12-01-2018
phoco0000031	0504031	7	52.6499	10-01-2012		12-01-2018
phoco0000031	0504031	7	52.4639	10-01-2013		12-01-2018
phoco0000032	0504032	7	81.2361	01-01-2012		12-01-2018
phoco0000033	0504033	7	84.7846	01-01-2012		12-01-2018
phoco0000034	0504034	7	95.4222	01-01-2012		12-01-2018
phoco0000034	0504034	7	99.0238	10-01-2012		12-01-2018
phoco0000034	0504034	7	98.674	10-01-2013		12-01-2018
phoco0000035	0504035	7	73.7844	01-01-2012		12-01-2018
phoco0000035	0504035	7	76.5694	10-01-2012		12-01-2018
phoco0000035	0504035	7	76.2989	10-01-2013		12-01-2018
phoco0000036	0504036	7	81.591	01-01-2012		12-01-2018
phoco0000036	0504036	7	84.6706	10-01-2012		12-01-2018
phoco0000036	0504036	7	84.3715	10-01-2013		12-01-2018
phoco0000037	0504037	7	102.1642	01-01-2012		12-01-2018
phoco0000038	0504038	7	94.7125	01-01-2012		12-01-2018
phoco0000038	0504038	7	98.2874	10-01-2012		12-01-2018
phoco0000038	0504038	7	97.9401	10-01-2013		12-01-2018
phoco0000039	0504039	7	106.4223	01-01-2012		12-01-2018
phoco0000039	0504039	7	110.4392	10-01-2012		12-01-2018
phoco0000039	0504039	7	110.049	10-01-2013		12-01-2018
phoco0000040	0504040	7	109.9708	01-01-2012		12-01-2018
phoco0000040	0504040	7	114.1216	10-01-2012		12-01-2018
phoco0000040	0504040	7	113.7184	10-01-2013		12-01-2018
phoco0000041	0504041	7	50.735	01-01-2012		12-01-2018
